Language	Voice type	Language code	Voice name	SSML Gender
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Callirrhoe	FEMALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Charon	MALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Despina	FEMALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Enceladus	MALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Erinome	FEMALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Fenrir	MALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Gacrux	FEMALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Iapetus	MALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Kore	FEMALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Laomedeia	FEMALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Leda	FEMALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Orus	MALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Puck	MALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Pulcherrima	FEMALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Rasalgethi	MALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Sadachbia	MALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Sadaltager	MALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Schedar	MALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Sulafat	FEMALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Umbriel	MALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Vindemiatrix	FEMALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Zephyr	FEMALE
en-IN	Premium	en-IN	en-IN-Chirp3-HD-Zubenelgenubi	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Achernar	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Achird	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Algenib	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Algieba	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Alnilam	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Aoede	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Autonoe	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Callirrhoe	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Charon	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Despina	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Enceladus	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Erinome	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Fenrir	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Gacrux	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Iapetus	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Kore	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Laomedeia	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Leda	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Orus	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Puck	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Pulcherrima	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Rasalgethi	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Sadachbia	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Sadaltager	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Schedar	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Sulafat	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Umbriel	MALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Vindemiatrix	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Zephyr	FEMALE
en-GB	Premium	en-GB	en-GB-Chirp3-HD-Zubenelgenubi	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Achernar	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Achird	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Algenib	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Algieba	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Alnilam	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Aoede	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Autonoe	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Callirrhoe	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Charon	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Despina	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Enceladus	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Erinome	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Fenrir	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Gacrux	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Iapetus	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Kore	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Laomedeia	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Leda	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Orus	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Puck	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Pulcherrima	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Rasalgethi	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Sadachbia	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Sadaltager	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Schedar	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Sulafat	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Umbriel	MALE
en-US	Premium	en-US	en-US-Chirp3-HD-Vindemiatrix	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Zephyr	FEMALE
en-US	Premium	en-US	en-US-Chirp3-HD-Zubenelgenubi	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Achernar	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Achird	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Algenib	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Algieba	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Alnilam	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Aoede	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Autonoe	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Callirrhoe	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Charon	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Despina	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Enceladus	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Erinome	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Fenrir	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Gacrux	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Iapetus	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Kore	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Laomedeia	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Leda	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Orus	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Puck	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Pulcherrima	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Rasalgethi	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Sadachbia	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Sadaltager	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Schedar	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Sulafat	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Umbriel	MALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Vindemiatrix	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Zephyr	FEMALE
et-EE	Premium	et-EE	et-EE-Chirp3-HD-Zubenelgenubi	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Achernar	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Achird	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Algenib	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Algieba	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Alnilam	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Aoede	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Autonoe	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Callirrhoe	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Charon	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Despina	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Enceladus	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Erinome	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Fenrir	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Gacrux	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Iapetus	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Kore	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Laomedeia	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Leda	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Orus	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Puck	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Pulcherrima	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Rasalgethi	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Sadachbia	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Sadaltager	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Schedar	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Sulafat	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Umbriel	MALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Vindemiatrix	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Zephyr	FEMALE
fi-FI	Premium	fi-FI	fi-FI-Chirp3-HD-Zubenelgenubi	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Achernar	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Achird	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Algenib	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Algieba	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Alnilam	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Aoede	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Autonoe	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Callirrhoe	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Charon	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Despina	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Enceladus	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Erinome	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Fenrir	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Gacrux	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Iapetus	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Kore	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Laomedeia	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Leda	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Orus	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Puck	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Pulcherrima	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Rasalgethi	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Sadachbia	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Sadaltager	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Schedar	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Sulafat	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Umbriel	MALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Vindemiatrix	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Zephyr	FEMALE
fr-CA	Premium	fr-CA	fr-CA-Chirp3-HD-Zubenelgenubi	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Achernar	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Achird	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Algenib	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Algieba	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Alnilam	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Aoede	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Autonoe	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Callirrhoe	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Charon	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Despina	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Enceladus	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Erinome	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Fenrir	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Gacrux	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Iapetus	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Kore	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Laomedeia	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Leda	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Orus	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Puck	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Pulcherrima	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Rasalgethi	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Sadachbia	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Sadaltager	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Schedar	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Sulafat	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Umbriel	MALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Vindemiatrix	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Zephyr	FEMALE
fr-FR	Premium	fr-FR	fr-FR-Chirp3-HD-Zubenelgenubi	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Achernar	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Achird	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Algenib	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Algieba	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Alnilam	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Aoede	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Autonoe	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Callirrhoe	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Charon	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Despina	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Enceladus	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Erinome	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Fenrir	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Gacrux	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Iapetus	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Kore	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Laomedeia	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Leda	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Orus	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Puck	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Pulcherrima	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Rasalgethi	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Sadachbia	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Sadaltager	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Schedar	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Sulafat	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Umbriel	MALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Vindemiatrix	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Zephyr	FEMALE
de-DE	Premium	de-DE	de-DE-Chirp3-HD-Zubenelgenubi	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Achernar	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Achird	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Algenib	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Algieba	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Alnilam	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Aoede	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Autonoe	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Callirrhoe	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Charon	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Despina	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Enceladus	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Erinome	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Fenrir	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Gacrux	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Iapetus	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Kore	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Laomedeia	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Leda	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Orus	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Puck	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Pulcherrima	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Rasalgethi	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Sadachbia	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Sadaltager	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Schedar	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Sulafat	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Umbriel	MALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Vindemiatrix	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Zephyr	FEMALE
el-GR	Premium	el-GR	el-GR-Chirp3-HD-Zubenelgenubi	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Achernar	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Achird	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Algenib	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Algieba	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Alnilam	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Aoede	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Autonoe	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Callirrhoe	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Charon	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Despina	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Enceladus	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Erinome	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Fenrir	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Gacrux	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Iapetus	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Kore	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Laomedeia	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Leda	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Orus	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Puck	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Pulcherrima	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Rasalgethi	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Sadachbia	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Sadaltager	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Schedar	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Sulafat	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Umbriel	MALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Vindemiatrix	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Zephyr	FEMALE
gu-IN	Premium	gu-IN	gu-IN-Chirp3-HD-Zubenelgenubi	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Achernar	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Achird	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Algenib	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Algieba	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Alnilam	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Aoede	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Autonoe	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Callirrhoe	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Charon	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Despina	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Enceladus	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Erinome	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Fenrir	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Gacrux	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Iapetus	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Kore	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Laomedeia	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Leda	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Orus	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Puck	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Pulcherrima	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Rasalgethi	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Sadachbia	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Sadaltager	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Schedar	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Sulafat	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Umbriel	MALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Vindemiatrix	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Zephyr	FEMALE
he-IL	Premium	he-IL	he-IL-Chirp3-HD-Zubenelgenubi	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Achernar	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Achird	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Algenib	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Algieba	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Alnilam	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Aoede	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Autonoe	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Callirrhoe	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Charon	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Despina	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Enceladus	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Erinome	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Fenrir	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Gacrux	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Iapetus	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Kore	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Laomedeia	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Leda	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Orus	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Puck	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Pulcherrima	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Rasalgethi	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Sadachbia	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Sadaltager	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Schedar	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Sulafat	FEMALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Umbriel	MALE
hi-IN	Premium	hi-IN	hi-IN-Chirp3-HD-Vindemiatrix	FEMALE
